chr,start,stop,ID,name,comment
12,22621793,22627610,RC12G005340,LMLN,Leishmanolysin-like (metallopeptidase M8 family)
12,22632881,22644163,RC12G005350,OSBPL11,Belongs to the OSBP family
12,22649227,22660514,RC12G005360,unknown,Transmembrane serine threonine kinase forming with the TGF-beta type I serine threonine kinase receptor
12,22661338,22672582,RC12G005370,SNX4,Sorting nexin 4
12,22676300,22679874,RC12G005380,ZNF148,Zinc finger protein 148
12,22684025,22700418,RC12G005390,SLC12A8,Solute carrier family 12
12,22702363,22713623,RC12G005400,HEG1,Heart of glass
12,22723014,22737549,RC12G005410,KANSL1L,KAT8 regulatory NSL complex subunit 1-like
12,22739695,22800115,RC12G005420,unknown,unknown
12,22800135,22835491,RC12G005430,MAP2,Microtubule-associated protein
12,22838546,22846710,RC12G005440,MYL1,Myosin
12,22957102,23246660,RC12G005450,ERBB4,V-erb-a erythroblastic leukemia viral oncogene homolog 4b (avian)
12,23272338,23300872,RC12G005460,IKZF2,IKAROS family zinc finger 2 (Helios)
12,23559121,23581046,RC12G005470,VWC2L,Von Willebrand factor C domain-containing protein 2-like
12,23589168,23614892,RC12G005480,BARD1,RING domain
12,23615215,23626696,RC12G005490,unknown,unknown
12,23629087,23691109,RC12G005500,ABCA12,ATP-binding cassette sub-family A
12,23699687,23706524,RC12G005510,POFUT2,O-fucosyltransferase 2
12,23706925,23729247,RC12G005520,HIBCH,3-hydroxyisobutyryl-CoA hydrolase
12,23732875,23734594,RC12G005530,C2orf88,Small membrane A-kinase anchor
12,23736757,23739535,RC12G005540,MSTN,growth differentiation factor
12,23759718,23780642,RC12G005550,PMS1,PMS1 postmeiotic segregation increased 1 (S. cerevisiae)
12,23780685,23785877,RC12G005560,ORMDL1,ORMDL sphingolipid biosynthesis regulator 1
12,23787543,23788559,RC12G005570,ADAT3,Adenosine deaminase
12,23791642,23802433,RC12G005580,ANKAR,Ankyrin and armadillo repeat containing
12,23803489,23804914,RC12G005590,unknown,Zgc 136439
12,23805078,23807099,RC12G005600,ASNSD1,Asparagine synthetase domain containing 1
12,23807112,23808683,RC12G005610,unknown,asparagine synthase (glutamine-hydrolyzing) activity
12,23815833,23821026,RC12G005620,SLC40A1,Solute carrier family 40
12,23837126,23840433,RC12G005630,unknown,unknown
12,23841519,23855192,RC12G005640,STAT4,Signal transducer and activator of transcription
12,23860614,23868768,RC12G005650,unknown,Signal transducer and activator of transcription
12,23871732,23877430,RC12G005660,unknown,Signal transducer and activator of transcription
12,23879382,23919236,RC12G005670,GLS,Glutaminase
12,23926027,23939356,RC12G005680,NAB1,NGFI-A binding protein 1a (EGR1 binding protein 1)
12,23966472,23973646,RC12G005690,unknown,Nuclear envelope integral membrane protein 2
12,23975792,23987736,RC12G005700,MFSD6,major facilitator superfamily
12,23993438,24066046,RC12G005710,SPEG,Striated muscle preferentially expressed protein kinase-like
12,24071567,24100432,RC12G005720,CTDSP1,(carboxy-terminal domain
12,24104982,24132577,RC12G005730,OBSL1,structural molecule activity conferring elasticity
12,24149463,24221336,RC12G005740,COL18A1,Collagen
12,24224358,24250210,RC12G005750,unknown,unknown
12,24265922,24277474,RC12G005760,unknown,unknown
12,24277501,24289128,RC12G005770,PCBP3,poly(rC) binding protein 3
12,24337593,24340638,RC12G005780,unknown,Caspase recruitment domain
12,24389497,24435433,RC12G005790,CALCRL,Calcitonin gene-related peptide type 1
12,24497779,24508786,RC12G005800,GULP1,GULP
12,24511745,24539145,RC12G005810,COL5A2,collagen
12,24550484,24552038,RC12G005820,FKBP7,FK506 binding protein 7
12,24556583,24727345,RC12G005830,TTN,Immunoglobulin like
12,24732653,24757493,RC12G005840,SESTD1,SEC14 and spectrin domains 1
12,24758663,24760907,RC12G005850,unknown,unknown
12,24780673,24878152,RC12G005860,ZNF385B,zinc finger protein
12,24906697,24944049,RC12G005870,CWC22,CWC22 spliceosome-associated protein homolog (S. cerevisiae)
12,25005579,25045046,RC12G005880,UBE2E3,Ubiquitin-conjugating enzyme E2E 3 (UBC4 5 homolog
12,25110855,25134302,RC12G005890,ITGA4,integrin
12,25136351,25191470,RC12G005900,CERKL,Ceramide kinase-like
12,25194374,25195420,RC12G005910,NEUROD1,Neurogenic differentiation
12,25208079,25208426,RC12G005920,unknown,unknown
12,25220572,25244985,RC12G005930,SSFA2,Sperm specific antigen 2
12,25251503,25273872,RC12G005940,PPP1R1C,Protein phosphatase 1 regulatory
12,25276582,25345209,RC12G005950,PDE1A,Calcium calmodulin-dependent 3'
12,25379083,25383754,RC12G005960,DUSP19,dual specificity
12,25384273,25431798,RC12G005970,NCKAP1,Nck-associated protein 1
12,25435066,25438549,RC12G005980,FRZB,frizzled-related protein
12,25471306,25479038,RC12G005990,unknown,Zgc 66484
12,25492416,25501503,RC12G006000,VIL1,Villin 1
12,25508600,25516243,RC12G006010,ITGB2,Integrin
12,25526140,25529094,RC12G006020,unknown,Retinol saturase (all-trans-retinol 13
12,25530550,25533454,RC12G006030,unknown,Retinol saturase (all-trans-retinol 13
12,25579120,25579431,RC12G006040,unknown,unknown
12,25747826,25774496,RC12G006050,ADARB1,Adenosine deaminase
12,25802368,25805660,RC12G006060,AGR3,Anterior gradient
12,25808133,25835158,RC12G006070,TRAF3IP1,TNF receptor-associated factor 3 interacting protein 1
12,25898982,25899473,RC12G006080,TWIST2,Twist family bHLH transcription factor 2
12,25899498,25902038,RC12G006090,unknown,unknown
12,25919776,26110284,RC12G006100,HDAC4,Responsible for the deacetylation of lysine residues on the N-terminal part of the core histones (H2A
12,26110371,26127451,RC12G006110,unknown,unknown
12,26199606,26201402,RC12G006120,unknown,One gap junction consists of a cluster of closely packed pairs of transmembrane channels
12,26265230,26323325,RC12G006130,SLC4A3,Solute carrier family 4 (anion exchanger)
12,26330582,26339523,RC12G006140,unknown,Receptor activity-modifying protein 1-like
12,26357053,26375987,RC12G006150,IGFBP2,Insulin-like growth
12,26389475,26399733,RC12G006160,IGFBP5,Insulin-like growth factor binding protein
12,26671559,26905455,RC12G006170,TNS1,Tensin 1
12,26922300,26923337,RC12G006180,GPBAR1,bile acid receptor 1
12,26934811,26942807,RC12G006190,unknown,Belongs to the intermediate filament family
12,26946636,26947031,RC12G006200,unknown,unknown
12,26948083,26959230,RC12G006210,ARPC2,Functions as actin-binding component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
12,26964827,26967473,RC12G006220,unknown,Belongs to the G-protein coupled receptor 1 family
12,26978795,26979820,RC12G006230,CXCR1,Belongs to the G-protein coupled receptor 1 family
12,26993726,26996209,RC12G006240,METTL5,Methyltransferase like 5
12,27000259,27006635,RC12G006250,PHGDH,Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family
12,27014219,27017669,RC12G006260,CCDC173,Coiled-coil domain containing 173
12,27020913,27024918,RC12G006270,KLHL41,Kelch-like
12,27026122,27029499,RC12G006280,BBS5,Bardet-Biedl syndrome 5
12,27031724,27074622,RC12G006290,COL28A1,Collagen
12,27077074,27177887,RC12G006300,LRP2,lipoprotein receptor-related protein
12,27186426,27203987,RC12G006310,dhrs9,Dehydrogenase reductase (SDR family) member 9
12,27210307,27231464,RC12G006320,abcb11,ATP-binding cassette
12,27253056,27285500,RC12G006330,CERS6,Ceramide synthase 6
12,27288189,27341037,RC12G006340,STK39,Serine threonine kinase 39
12,27345210,27346205,RC12G006350,B3GALT1,Si dkey-276l13.6
12,27413540,27447647,RC12G006360,unknown,Domain of unknown function (DUF3504)
12,27457208,27504544,RC12G006370,unknown,unknown
12,27565168,27590792,RC12G006380,xirp2,Xin actin-binding
12,27652376,27693616,RC12G006390,CSRNP3,nuclear protein
12,27701581,27717671,RC12G006400,GALNT3,Polypeptide N-acetylgalactosaminyltransferase 3
12,27744377,27778106,RC12G006410,SCN2A,Sodium channel
12,27792332,27799255,RC12G006420,SLC38A11,Solute carrier family 38
12,27801337,27855363,RC12G006430,COBLL1,Cordon-bleu WH2 repeat protein-like 1
12,27875205,27921594,RC12G006440,GRB14,Growth factor receptor-bound protein 14
12,28501286,28534000,RC12G006450,IFIH1,Interferon induced with helicase C domain 1
12,28537436,28550659,RC12G006460,FAP,Fibroblast activation protein
12,28552682,28554035,RC12G006470,GCG,Glucagon
12,28588703,28653160,RC12G006480,SLC4A10,Solute carrier family 4
12,28656785,28661049,RC12G006490,TBR1,T-box
12,28670441,28674369,RC12G006500,unknown,unknown
12,28688407,28707328,RC12G006510,TANK,TRAF family member-associated
12,28734574,28785431,RC12G006520,RBMS1,RNA binding motif single stranded interacting protein
12,28802954,28809313,RC12G006530,CD302,CD302 molecule
12,28832931,28894951,RC12G006540,BAZ2B,Bromodomain adjacent to zinc finger domain
12,28907832,29045700,RC12G006550,TANC1,Tetratricopeptide repeat
12,29067753,29070958,RC12G006560,dapl1,Death associated protein 1b
12,29080489,29103617,RC12G006570,MARCH4,Membrane-associated ring finger (C3HC4) 4
12,29110616,29125749,RC12G006580,XRCC5,X-ray repair complementing defective repair in Chinese hamster cells 5
12,29128419,29131406,RC12G006590,TMEM169,Transmembrane protein 169
12,29135280,29140562,RC12G006600,C14orf39,DNA repair protein rad-50-like isoform X1
12,29147343,29160399,RC12G006610,MAP3K13,Mitogen-activated protein kinase kinase kinase
12,29160462,29239751,RC12G006620,TRPM2,Transient receptor potential cation channel subfamily M member
12,29298221,29318310,RC12G006630,IL1R1,receptor
12,29322169,29344481,RC12G006640,IL1R1,Interleukin-1
12,29432635,29433363,RC12G006650,SOX21,SRY-box containing gene 21
12,29456417,29466390,RC12G006660,DCT,Dopachrome tautomerase
12,29470735,29503143,RC12G006670,GPC6,Cell surface proteoglycan that bears heparan sulfate
12,29546408,29548975,RC12G006680,unknown,SLIT and NTRK-like
12,29566438,29571259,RC12G006690,pcdh8,Protocadherin 8
12,29605749,29613374,RC12G006700,unknown,Protocadherin-8-like
12,29616226,29621513,RC12G006710,unknown,Leukocyte cell derived chemotaxin 1
12,29663313,29682027,RC12G006720,COG3,Component of oligomeric golgi complex 3
12,29685218,29707544,RC12G006730,MID1,Midline 1
12,29745400,29778910,RC12G006740,ARHGAP6,Rho GTPase activating protein 6
12,29802600,29862521,RC12G006750,FRMPD4,Toll-like receptor 7
12,29871450,29876209,RC12G006760,TLR8,Toll-like receptor
12,29909742,29926300,RC12G006770,EGFL6,EGF-like-domain
12,29930870,29942449,RC12G006780,TRIM35,Tripartite motif containing
12,29943447,29944756,RC12G006790,TRAPPC2,trafficking protein particle complex
12,29945278,29958381,RC12G006800,OFD1,Oral-facial-digital syndrome 1
12,29960893,29991648,RC12G006810,GPM6B,glycoprotein
12,30017005,30035764,RC12G006820,GLRA2,Glycine receptor alpha 2
12,30040066,30053145,RC12G006830,FANCB,Fanconi anemia
12,30056082,30076942,RC12G006840,MOSPD2,Motile sperm domain containing 2
12,30083268,30092101,RC12G006850,GPR143,G protein-coupled receptor 143
12,30095487,30104360,RC12G006860,TBL1X,F-box-like WD repeat-containing protein
12,30193269,30240807,RC12G006870,KAL1,Kallmann syndrome 1 sequence
12,30286870,30307410,RC12G006880,NLRP12,NLRP3 inflammasome complex assembly
12,30372640,30396929,RC12G006890,NN4X,Neuroligin
12,30417755,30418099,RC12G006900,unknown,unknown
12,30420358,30454398,RC12G006910,NLRP12,NLRP3 inflammasome complex assembly
12,30527614,30536316,RC12G006920,ARSE,Arylsulfatase
12,30538830,30559356,RC12G006930,unknown,unknown
12,30600793,30616020,RC12G006940,ASMT,Acetylserotonin O-methyltransferase
12,30618379,30624192,RC12G006950,AKAP17A,anchor protein 17A
12,30768363,30794128,RC12G006960,unknown,Fish-specific NACHT associated domain
12,31000288,31000729,RC12G006970,unknown,unknown
12,31045974,31062155,RC12G006980,unknown,Helix-turn-helix of DDE superfamily endonuclease
12,31228991,31231521,RC12G006990,unknown,unknown
12,31547388,31607296,RC12G007000,NLRP12,NLRP3 inflammasome complex assembly
12,31719859,31724600,RC12G007010,NLRP12,NLRP3 inflammasome complex assembly
12,31774245,31775126,RC12G007020,unknown,unknown
12,31775812,31780466,RC12G007030,unknown,unknown
12,32250316,32269392,RC12G007040,NLRP12,NLRP3 inflammasome complex assembly
12,32302080,32306765,RC12G007050,SEPT10,Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family
12,32314226,32360764,RC12G007060,SH3RF3,SH3 domain containing ring finger 3
12,32414026,32427776,RC12G007070,CCDC138,Coiled-coil domain containing 138
12,32429771,32442175,RC12G007080,unknown,Tripartite motif containing 47
12,33244994,33246722,RC12G007090,RPL31,Ribosomal protein L31
12,33248462,33253424,RC12G007100,CNOT11,CCR4-NOT transcription complex subunit
12,33254405,33290796,RC12G007110,LCP1,Lymphocyte cytosolic plastin 1
12,33292464,33307647,RC12G007120,R3HDM1,R3H domain containing 1
12,33420718,33465075,RC12G007130,DPP10,Dipeptidyl-peptidase 10 (non-functional)
12,33513532,33526495,RC12G007140,ACTR3,Actin
12,33533594,33536984,RC12G007150,NMI,N-myc and STAT interactor
12,33537282,33549054,RC12G007160,unknown,Appr-1'-p processing enzyme
12,33550411,33566379,RC12G007170,UBXN4,UBX domain protein 4
12,33567004,33615029,RC12G007180,RAB3GAP1,RAB3 GTPase activating protein subunit 1
13,12817,14185,RC13G000010,unknown,DNA binding
13,14987,16488,RC13G000020,ZNF830,Zinc finger protein
13,18372,22751,RC13G000030,EFCAB14,EF-hand calcium binding domain 14
13,27271,34621,RC13G000040,SUCO,SUN domain containing ossification factor
13,40286,65194,RC13G000050,DNM3,Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
13,69160,72161,RC13G000060,unknown,Zinc finger protein
13,78944,92944,RC13G000070,PRDX6,Peroxiredoxin 6
13,95016,116117,RC13G000080,FGGY,FGGY carbohydrate kinase
13,118507,163981,RC13G000090,TNS3,Tensin 3
13,192249,197055,RC13G000100,ANGPTL1,Angiopoietin-like 1
13,209511,240886,RC13G000110,ADCY1,Belongs to the adenylyl cyclase class-4 guanylyl cyclase family
13,294980,301371,RC13G000120,KIF13A,Kinesin protein 1B
13,311557,330539,RC13G000130,PHACTR1,Phosphatase and actin regulator
13,331168,340084,RC13G000140,unknown,c-C chemokine receptor type
13,369451,399705,RC13G000150,PHLPP1,PH domain and leucine rich repeat protein phosphatase 1
13,413193,414339,RC13G000160,unknown,unknown
13,417481,419250,RC13G000170,unknown,Zinc finger protein
13,441325,443097,RC13G000180,unknown,Zinc finger protein
13,457296,518915,RC13G000190,IRGC,Immunity-related GTPase family
13,520910,523751,RC13G000200,unknown,unknown
13,524465,535421,RC13G000210,DHX30,DEAH (Asp-Glu-Ala-His) box helicase 30
13,543013,547055,RC13G000220,SHARPIN,ranBP-type and C3HC4-type zinc finger-containing protein 1-like isoform X1
13,551017,552195,RC13G000230,unknown,Zinc finger protein
13,556677,564541,RC13G000240,RIPK1,Receptor (TNFRSF)-interacting serine-threonine kinase 1
13,565801,574402,RC13G000250,DUSP22,dual specificity
13,576393,583753,RC13G000260,IRF4,Interferon regulatory factor
13,666413,670312,RC13G000270,unknown,unknown
13,682841,683749,RC13G000280,FOXQ1,Forkhead box
13,688072,690394,RC13G000290,FOXF2,Forkhead box
13,735308,736747,RC13G000300,FOXC1,Forkhead box
13,997597,1006843,RC13G000310,MYLK4,Myosin light chain kinase
13,1029099,1043712,RC13G000320,LAMA3,Laminin
13,1095744,1175843,RC13G000330,unknown,Calcium channel
13,1178595,1181803,RC13G000340,POLR2D,Polymerase (RNA) II (DNA directed) polypeptide D
13,1183989,1188257,RC13G000350,NLRP12,NACHT
13,1204121,1286022,RC13G000360,ZNF521,Zinc finger protein
13,1294934,1301978,RC13G000370,SS18,Synovial sarcoma translocation
13,1368839,1375062,RC13G000380,unknown,Helically-extended SH3 domain
13,1377224,1392275,RC13G000390,DAB1,Dab
13,1402676,1411249,RC13G000400,PRKACB,Protein kinase
13,1428875,1527654,RC13G000410,LPHN2,Belongs to the G-protein coupled receptor 2 family
13,1544024,1548118,RC13G000420,BCL10,B-cell CLL lymphoma 10
13,1557216,1566936,RC13G000430,SSX2IP,Synovial sarcoma
13,1568593,1572197,RC13G000440,unknown,Tubulin is the major constituent of microtubules. It binds two moles of GTP
13,1577271,1617035,RC13G000450,SLC22A23,solute carrier family 22 member
13,1628798,1654540,RC13G000460,DSP,Desmoplakin
13,1656692,1658443,RC13G000470,HIGD1A,domain family member 1A
13,1682487,1690664,RC13G000480,TMIE,Transmembrane inner ear
13,1704552,1783389,RC13G000490,PTH1R,Parathyroid hormone
13,1815799,1819621,RC13G000500,myl3,Myosin light chain
13,1832365,1923969,RC13G000510,CRHR2,Corticotropin releasing hormone receptor 2
13,1958357,1963753,RC13G000520,AQP1,Belongs to the MIP aquaporin (TC 1.A.8) family
13,1972333,1974608,RC13G000530,AQP1,Belongs to the MIP aquaporin (TC 1.A.8) family
13,1984890,1991679,RC13G000540,THOC1,THO complex
13,1992405,1998427,RC13G000550,USP14,Ubiquitin specific protease 14 (tRNA-guanine transglycosylase)
13,2005885,2064193,RC13G000560,ROCK1,Rho-associated
13,2066714,2076653,RC13G000570,EIF2B5,Eukaryotic translation initiation factor 2B
13,2085475,2092212,RC13G000580,SERBP1,SERPINE1 mRNA binding protein 1
13,2094241,2099412,RC13G000590,LRRC52,Leucine rich repeat containing 52
13,2101874,2112685,RC13G000600,unknown,Si ch1073-82l19.1
13,2131679,2136266,RC13G000610,PIK3R3,regulatory subunit
13,2151749,2159319,RC13G000620,GUK1,guanylate kinase
13,2159780,2164234,RC13G000630,C1orf35,Chromosome 1 open reading frame 35
13,2170832,2173935,RC13G000640,arf1,ADP-ribosylation factor
13,2198725,2213466,RC13G000650,WNT3A,Ligand for members of the frizzled family of seven transmembrane receptors
13,2235157,2273224,RC13G000660,WNT9A,Ligand for members of the frizzled family of seven transmembrane receptors
13,2370149,2375374,RC13G000670,SNAP47,Synaptosomal-associated protein 47
13,2391389,2392633,RC13G000680,GJC2,One gap junction consists of a cluster of closely packed pairs of transmembrane channels
13,2417432,2463846,RC13G000690,CYP8B1,Cytochrome P450
13,2502768,2506783,RC13G000700,unknown,unknown
13,2507679,2535970,RC13G000710,GREB1L,Growth regulation by estrogen in breast cancer-like
13,2542662,2558893,RC13G000720,ABHD3,Abhydrolase domain containing 3
13,2564388,2592377,RC13G000730,CDC73,Cell division cycle 73
13,2651874,2692074,RC13G000740,GPR158,G protein-coupled receptor 158
13,2694082,2702871,RC13G000750,PRTFDC1,Phosphoribosyl transferase domain containing 1
